ProductID,Name,Description,Price
376,Laptop 0069,Lightweight laptop built for productivity and everyday computing.,1179.30
377,Laptop 0069,Lightweight laptop built for productivity and everyday computing.,1179.30
378,Laptop 0069,Lightweight laptop built for productivity and everyday computing.,1179.30
379,Smartwatch 0070,Fitness and notifications on your wrist with long battery life.,244.62
380,Smartwatch 0070,Fitness and notifications on your wrist with long battery life.,244.62
381,Smartwatch 0070,Fitness and notifications on your wrist with long battery life.,244.62
382,Smartwatch 0070,Fitness and notifications on your wrist with long battery life.,244.62
383,Smartwatch 0070,Fitness and notifications on your wrist with long battery life.,244.62
384,Smartwatch 0070,Fitness and notifications on your wrist with long battery life.,244.62
385,Smartwatch 0071,Fitness and notifications on your wrist with long battery life.,529.42
386,Smartwatch 0071,Fitness and notifications on your wrist with long battery life.,529.42
387,Laptop 0072,Lightweight laptop built for productivity and everyday computing.,1723.48
388,Laptop 0072,Lightweight laptop built for productivity and everyday computing.,1723.48
389,Laptop 0072,Lightweight laptop built for productivity and everyday computing.,1723.48
390,Wireless Headphones 0073,Premium wireless headphones with comfortable fit and immersive sound.,80.19
391,Wireless Headphones 0073,Premium wireless headphones with comfortable fit and immersive sound.,80.19
392,Wireless Headphones 0073,Premium wireless headphones with comfortable fit and immersive sound.,80.19
393,Wireless Headphones 0073,Premium wireless headphones with comfortable fit and immersive sound.,80.19
394,Wireless Headphones 0073,Premium wireless headphones with comfortable fit and immersive sound.,80.19
395,Wireless Headphones 0073,Premium wireless headphones with comfortable fit and immersive sound.,80.19
396,Wireless Headphones 0073,Premium wireless headphones with comfortable fit and immersive sound.,80.19
397,Wireless Headphones 0073,Premium wireless headphones with comfortable fit and immersive sound.,80.19
398,4K Television 0074,Ultra HD 4K TV with vibrant colors and smooth motion.,984.60
399,4K Television 0074,Ultra HD 4K TV with vibrant colors and smooth motion.,984.60
400,4K Television 0074,Ultra HD 4K TV with vibrant colors and smooth motion.,984.60
401,4K Television 0074,Ultra HD 4K TV with vibrant colors and smooth motion.,984.60
402,4K Television 0074,Ultra HD 4K TV with vibrant colors and smooth motion.,984.60
403,4K Television 0074,Ultra HD 4K TV with vibrant colors and smooth motion.,984.60
404,Smartphone 0075,High-performance smartphone with fast processor and sharp display.,415.38
405,Smartphone 0075,High-performance smartphone with fast processor and sharp display.,415.38
406,4K Television 0076,Ultra HD 4K TV with vibrant colors and smooth motion.,1219.13
407,4K Television 0076,Ultra HD 4K TV with vibrant colors and smooth motion.,1219.13
408,4K Television 0076,Ultra HD 4K TV with vibrant colors and smooth motion.,1219.13
409,4K Television 0076,Ultra HD 4K TV with vibrant colors and smooth motion.,1219.13
410,Smartphone 0077,High-performance smartphone with fast processor and sharp display.,1294.06
411,Smartphone 0077,High-performance smartphone with fast processor and sharp display.,1294.06
412,Laptop 0078,Lightweight laptop built for productivity and everyday computing.,795.68
413,Laptop 0078,Lightweight laptop built for productivity and everyday computing.,795.68
414,Laptop 0078,Lightweight laptop built for productivity and everyday computing.,795.68
415,Laptop 0078,Lightweight laptop built for productivity and everyday computing.,795.68
416,Laptop 0078,Lightweight laptop built for productivity and everyday computing.,795.68
417,Laptop 0078,Lightweight laptop built for productivity and everyday computing.,795.68
418,Smartphone 0079,High-performance smartphone with fast processor and sharp display.,492.09
419,Smartphone 0079,High-performance smartphone with fast processor and sharp display.,492.09
420,Smartphone 0079,High-performance smartphone with fast processor and sharp display.,492.09
421,Smartphone 0079,High-performance smartphone with fast processor and sharp display.,492.09
422,Smartphone 0079,High-performance smartphone with fast processor and sharp display.,492.09
423,Smartphone 0079,High-performance smartphone with fast processor and sharp display.,492.09
424,Smartphone 0079,High-performance smartphone with fast processor and sharp display.,492.09
425,Smartphone 0079,High-performance smartphone with fast processor and sharp display.,492.09
426,Smartphone 0079,High-performance smartphone with fast processor and sharp display.,492.09
427,Smartphone 0079,High-performance smartphone with fast processor and sharp display.,492.09
428,Smartphone 0079,High-performance smartphone with fast processor and sharp display.,492.09
429,Smartphone 0079,High-performance smartphone with fast processor and sharp display.,492.09
430,Smartwatch 0080,Fitness and notifications on your wrist with long battery life.,101.22
431,Smartwatch 0080,Fitness and notifications on your wrist with long battery life.,101.22
432,Smartwatch 0080,Fitness and notifications on your wrist with long battery life.,101.22
433,Smartwatch 0080,Fitness and notifications on your wrist with long battery life.,101.22
434,Smartwatch 0080,Fitness and notifications on your wrist with long battery life.,101.22
435,Smartwatch 0080,Fitness and notifications on your wrist with long battery life.,101.22
436,Laptop 0081,Lightweight laptop built for productivity and everyday computing.,1785.01
437,Laptop 0081,Lightweight laptop built for productivity and everyday computing.,1785.01
438,Laptop 0081,Lightweight laptop built for productivity and everyday computing.,1785.01
439,Laptop 0081,Lightweight laptop built for productivity and everyday computing.,1785.01
440,Laptop 0081,Lightweight laptop built for productivity and everyday computing.,1785.01
441,Laptop 0081,Lightweight laptop built for productivity and everyday computing.,1785.01
442,Laptop 0081,Lightweight laptop built for productivity and everyday computing.,1785.01
443,Laptop 0081,Lightweight laptop built for productivity and everyday computing.,1785.01
444,Wireless Headphones 0082,Premium wireless headphones with comfortable fit and immersive sound.,135.66
445,Wireless Headphones 0082,Premium wireless headphones with comfortable fit and immersive sound.,135.66
446,Wireless Headphones 0083,Premium wireless headphones with comfortable fit and immersive sound.,289.04
447,Wireless Headphones 0083,Premium wireless headphones with comfortable fit and immersive sound.,289.04
448,Wireless Headphones 0083,Premium wireless headphones with comfortable fit and immersive sound.,289.04
449,Wireless Headphones 0083,Premium wireless headphones with comfortable fit and immersive sound.,289.04
450,Wireless Headphones 0083,Premium wireless headphones with comfortable fit and immersive sound.,289.04
451,Wireless Headphones 0083,Premium wireless headphones with comfortable fit and immersive sound.,289.04
452,Wireless Headphones 0083,Premium wireless headphones with comfortable fit and immersive sound.,289.04
453,Wireless Headphones 0083,Premium wireless headphones with comfortable fit and immersive sound.,289.04
454,Smartwatch 0084,Fitness and notifications on your wrist with long battery life.,182.55
455,Smartwatch 0084,Fitness and notifications on your wrist with long battery life.,182.55
456,Smartwatch 0084,Fitness and notifications on your wrist with long battery life.,182.55
457,Smartwatch 0084,Fitness and notifications on your wrist with long battery life.,182.55
458,Smartwatch 0085,Fitness and notifications on your wrist with long battery life.,100.00
459,Smartwatch 0085,Fitness and notifications on your wrist with long battery life.,100.00
460,Smartwatch 0085,Fitness and notifications on your wrist with long battery life.,100.00
461,Smartwatch 0085,Fitness and notifications on your wrist with long battery life.,100.00
462,Smartwatch 0085,Fitness and notifications on your wrist with long battery life.,100.00
463,Smartwatch 0085,Fitness and notifications on your wrist with long battery life.,100.00
464,Smartwatch 0085,Fitness and notifications on your wrist with long battery life.,100.00
465,Smartwatch 0085,Fitness and notifications on your wrist with long battery life.,100.00
466,4K Television 0086,Ultra HD 4K TV with vibrant colors and smooth motion.,426.57
467,4K Television 0086,Ultra HD 4K TV with vibrant colors and smooth motion.,426.57
468,4K Television 0086,Ultra HD 4K TV with vibrant colors and smooth motion.,426.57
469,4K Television 0086,Ultra HD 4K TV with vibrant colors and smooth motion.,426.57
470,4K Television 0086,Ultra HD 4K TV with vibrant colors and smooth motion.,426.57
471,4K Television 0086,Ultra HD 4K TV with vibrant colors and smooth motion.,426.57
472,Laptop 0087,Lightweight laptop built for productivity and everyday computing.,860.15
473,Laptop 0087,Lightweight laptop built for productivity and everyday computing.,860.15
474,Laptop 0087,Lightweight laptop built for productivity and everyday computing.,860.15
475,Laptop 0087,Lightweight laptop built for productivity and everyday computing.,860.15
476,Laptop 0087,Lightweight laptop built for productivity and everyday computing.,860.15
477,Laptop 0087,Lightweight laptop built for productivity and everyday computing.,860.15
478,Laptop 0087,Lightweight laptop built for productivity and everyday computing.,860.15
479,Laptop 0087,Lightweight laptop built for productivity and everyday computing.,860.15
480,Smartwatch 0088,Fitness and notifications on your wrist with long battery life.,139.63
481,Smartwatch 0088,Fitness and notifications on your wrist with long battery life.,139.63
482,Smartwatch 0088,Fitness and notifications on your wrist with long battery life.,139.63
483,Smartwatch 0088,Fitness and notifications on your wrist with long battery life.,139.63
484,Smartphone 0089,High-performance smartphone with fast processor and sharp display.,530.77
485,Smartphone 0089,High-performance smartphone with fast processor and sharp display.,530.77
486,Smartphone 0089,High-performance smartphone with fast processor and sharp display.,530.77
487,Smartphone 0089,High-performance smartphone with fast processor and sharp display.,530.77
488,Laptop 0090,Lightweight laptop built for productivity and everyday computing.,794.47
489,Laptop 0090,Lightweight laptop built for productivity and everyday computing.,794.47
490,Laptop 0090,Lightweight laptop built for productivity and everyday computing.,794.47
